"No.","Time","Source","Destination","Protocol","Length","Info"
"1216","37.621287200","192.168.0.97","140.82.113.3","TCP","54","49374  >  443 [ACK] Seq=40394 Ack=1010048 Win=63587 Len=0"
"1217","37.621765500","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1218","37.621765500","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1219","37.621765500","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1220","37.621765500","140.82.113.3","192.168.0.97","TLSv1.3","474","Application Data"
"1221","37.621784900","192.168.0.97","140.82.113.3","TCP","54","49374  >  443 [ACK] Seq=40394 Ack=1014776 Win=64620 Len=0"
"1222","37.623712700","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1223","37.624494700","192.168.0.97","140.82.113.3","TLSv1.3","546","Application Data"
"1224","37.624609900","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1225","37.624609900","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1226","37.624609900","140.82.113.3","192.168.0.97","TLSv1.3","458","Application Data"
"1227","37.624643000","192.168.0.97","140.82.113.3","TCP","54","49374  >  443 [ACK] Seq=40886 Ack=1019488 Win=64620 Len=0"
"1228","37.625249800","192.168.0.97","140.82.113.3","TLSv1.3","906","Application Data"
"1229","37.626330200","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1230","37.626330200","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1231","37.626360200","192.168.0.97","140.82.113.3","TCP","54","49374  >  443 [ACK] Seq=41738 Ack=1022360 Win=64620 Len=0"
"1232","37.628516500","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1233","37.628516500","140.82.113.3","192.168.0.97","TLSv1.3","448","Application Data"
"1234","37.628516500","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1235","37.628516500","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1236","37.628536500","192.168.0.97","140.82.113.3","TCP","54","49374  >  443 [ACK] Seq=41738 Ack=1027062 Win=64620 Len=0"
"1237","37.628556200","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
